address,초등학교,중학교,고등학교,학원,유치원 및 어린이집,병의원 및 약국,보건소,응급의료기관시설,백화점,대형마트,복합쇼핑센터,시장,헬스장,수영장,체육관,공원,영화관,카페,도서관,놀이터,경로당,사회복지관,등산로,산책로,미세먼지,범죄안전등급,경찰관서,여성안심지킴이집
경기도 연천군 청산면 궁평리,0,0,0,0,하,하,상,0,0,0,0,0,0,0,0,0,0,중,0,0,중,0,하,0,최상,중,0,0
경기도 연천군 청산면 백의리,0,0,0,0,하,하,0,0,0,0,0,0,0,0,0,0,0,하,0,0,중,0,하,0,최상,중,0,0
경기도 연천군 백학면 두일리,0,0,0,0,하,하,상,0,0,0,0,0,0,0,0,0,0,중,0,0,상,0,0,0,최상,중,중,0
경기도 연천군 백학면 백령리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,0,0,최상,중,0,0
경기도 연천군 백학면 통구리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,0,최상,중,0,0
경기도 연천군 백학면 전동리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,0,최상,중,0,0
경기도 연천군 백학면 노곡리,0,0,0,0,하,0,상,0,0,0,0,0,0,0,0,0,0,하,0,0,중,0,0,0,최상,중,0,0
경기도 연천군 백학면 학곡리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,하,0,0,0,최상,중,0,0
경기도 연천군 백학면 구미리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,0,최상,중,0,0
경기도 연천군 백학면 두현리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,0,0,하,0,0,0,최상,중,0,0
경기도 연천군 백학면 갈현리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,최상,중,0,0
경기도 연천군 백학면 포춘리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,최상,중,0,0
경기도 연천군 백학면 항동리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,최상,중,0,0
경기도 연천군 백학면 석주원리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,최상,중,0,0
경기도 연천군 백학면 상리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,최상,중,0,0
경기도 연천군 백학면 중리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,최상,중,0,0
경기도 연천군 백학면 하리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,최상,중,0,0
경기도 연천군 백학면 오음리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,최상,중,0,0
경기도 연천군 백학면 사시리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,최상,중,0,0
경기도 연천군 백학면 매현리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,최상,중,0,0
경기도 연천군 백학면 고읍리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,최상,중,0,0
경기도 연천군 백학면 두매리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,최상,중,0,0
경기도 연천군 백학면 석장리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,0,최상,중,0,0
경기도 연천군 미산면 동이리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,0,최상,중,0,0
경기도 연천군 미산면 아미리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,0,0,최상,중,0,0
경기도 연천군 미산면 백석리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,하,0,0,0,최상,중,0,0
경기도 연천군 미산면 유촌리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,0,최상,중,0,0
경기도 연천군 미산면 광동리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,최상,중,0,0
경기도 연천군 미산면 마전리,0,0,0,0,0,0,상,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,0,최상,중,0,0
경기도 연천군 미산면 우정리,0,0,0,0,하,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,하,0,0,0,최상,중,0,0
경기도 연천군 미산면 삼화리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,0,최상,중,0,0
경기도 연천군 왕징면 무등리,0,0,0,0,0,0,상,0,0,0,0,0,0,0,0,0,0,중,0,0,하,0,0,0,최상,중,중,0
경기도 연천군 왕징면 노동리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,0,최상,중,0,0
경기도 연천군 왕징면 북삼리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,0,최상,중,0,0
경기도 연천군 왕징면 강내리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,최상,중,0,0
경기도 연천군 왕징면 강서리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,최상,중,0,0
경기도 연천군 왕징면 동중리,0,0,0,0,0,0,상,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,0,최상,중,0,0
경기도 연천군 왕징면 고왕리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,최상,중,0,0
경기도 연천군 왕징면 고잔상리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,최상,중,0,0
경기도 연천군 왕징면 고잔하리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,최상,중,0,0
경기도 연천군 왕징면 기곡리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,최상,중,0,0
경기도 연천군 왕징면 작동리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,최상,중,0,0
경기도 연천군 왕징면 임강리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,최상,중,0,0
경기도 연천군 왕징면 오탄리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,최상,중,0,0
경기도 연천군 왕징면 귀존리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,최상,중,0,0
경기도 연천군 왕징면 고장리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,최상,중,0,0
경기도 연천군 왕징면 장학리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,최상,중,0,0
경기도 연천군 왕징면 가천리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,최상,중,0,0
경기도 연천군 왕징면 냉정리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,최상,중,0,0
경기도 연천군 신서면 대광리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,하,0,0,중,0,하,0,최상,중,0,0
경기도 연천군 신서면 도신리,0,0,0,0,하,0,상,0,0,0,0,0,0,0,0,0,0,상,0,0,최상,0,하,0,최상,중,중,0
경기도 연천군 신서면 내산리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,하,0,최상,중,0,0
경기도 연천군 신서면 마전리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,최상,중,0,0
경기도 연천군 신서면 답곡리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,최상,중,0,0
경기도 연천군 신서면 승양리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,최상,중,0,0
경기도 연천군 신서면 도밀리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,최상,중,0,0
경기도 연천군 신서면 갈현리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,최상,중,0,0
경기도 연천군 신서면 덕산리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,최상,중,0,0
경기도 연천군 신서면 신현리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,최상,중,0,0
경기도 연천군 중면 삼곶리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,0,0,하,0,0,0,최상,중,0,0
경기도 연천군 중면 횡산리,0,0,0,0,0,0,상,0,0,0,0,0,0,0,0,0,0,하,0,0,하,0,0,0,최상,중,0,0
경기도 연천군 중면 중사리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,최상,중,0,0
경기도 연천군 중면 적거리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,최상,중,0,0
경기도 연천군 중면 마거리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,최상,중,0,0
경기도 연천군 중면 합수리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,최상,중,0,0
경기도 연천군 중면 적음리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,최상,중,0,0
경기도 연천군 중면 진곡리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,최상,중,0,0
경기도 연천군 중면 어적산리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,최상,중,0,0
경기도 연천군 중면 적동산리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,최상,중,0,0
경기도 연천군 중면 도연리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,최상,중,0,0
경기도 연천군 장남면 원당리,0,0,0,0,0,0,상,0,0,0,0,0,0,0,0,0,0,하,0,0,중,0,0,0,최상,중,0,0
경기도 연천군 장남면 자작리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,0,최상,중,0,0
경기도 연천군 장남면 판부리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,최상,중,0,0
경기도 연천군 장남면 반정리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,최상,중,0,0
경기도 연천군 장남면 고랑포리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,0,0,0,0,최상,중,0,0
경기도 가평군 가평읍 읍내리,하,0,0,상,중,상,상,0,0,0,0,0,0,0,0,중,중,최상,중,0,최상,0,최상,0,최상,하,0,0
경기도 가평군 가평읍 대곡리,0,0,0,상,0,하,0,중,0,0,0,0,하,중,중,상,상,최상,0,0,상,0,최상,0,최상,하,중,0
경기도 가평군 가평읍 달전리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,상,0,0,중,0,최상,0,최상,하,0,0
경기도 가평군 가평읍 하색리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,상,0,최상,0,최상,하,0,0
경기도 가평군 가평읍 상색리,0,0,0,0,하,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,중,0,최상,0,최상,하,0,0
경기도 가평군 가평읍 두밀리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,하,0,최상,0,최상,하,0,0
경기도 가평군 가평읍 경반리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,하,0,최상,0,최상,하,0,0
경기도 가평군 가평읍 승안리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,중,0,최상,0,최상,하,0,0
경기도 가평군 가평읍 마장리,0,0,0,0,하,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,중,0,최상,0,최상,하,0,0
경기도 가평군 가평읍 개곡리,0,0,0,0,0,0,상,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,최상,0,최상,하,0,0
경기도 가평군 가평읍 이화리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,하,0,최상,0,최상,하,0,0
경기도 가평군 가평읍 산유리,0,0,0,0,0,0,상,0,0,0,0,0,0,0,0,0,0,중,0,0,하,0,최상,0,최상,하,0,0
경기도 가평군 가평읍 복장리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,0,하,0,최상,0,최상,하,0,0
경기도 가평군 가평읍 금대리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,0,중,0,최상,0,최상,하,0,0
경기도 가평군 설악면 신천리,하,하,중,중,중,중,상,0,0,0,0,0,0,0,0,0,0,최상,중,0,상,0,최상,0,최상,하,중,0
경기도 가평군 설악면 선촌리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,중,0,0,상,0,최상,0,최상,하,0,0
경기도 가평군 설악면 회곡리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,0,중,0,최상,0,최상,하,0,0
경기도 가평군 설악면 사룡리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,중,0,최상,0,최상,하,0,0
경기도 가평군 설악면 송산리,0,0,0,하,하,하,0,중,0,0,0,0,0,0,0,0,0,중,0,0,중,0,최상,0,최상,하,0,0
경기도 가평군 설악면 미사리,0,0,0,0,0,하,상,0,0,0,0,0,0,0,0,0,0,상,0,0,하,0,최상,0,최상,하,0,0
경기도 가평군 설악면 위곡리,0,0,0,0,0,0,상,0,0,0,0,0,0,0,0,0,0,중,0,0,상,0,최상,0,최상,하,0,0
경기도 가평군 설악면 창의리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,하,0,최상,0,최상,하,0,0
경기도 가평군 설악면 엄소리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,최상,0,최상,하,0,0
경기도 가평군 설악면 설곡리,0,0,0,0,0,0,상,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,최상,0,최상,하,0,0
경기도 가평군 설악면 묵안리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,최상,0,최상,하,0,0
경기도 가평군 설악면 가일리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,0,중,0,최상,0,최상,하,0,0
경기도 가평군 설악면 방일리,0,0,0,0,하,0,상,0,0,0,0,0,0,중,0,0,0,하,0,0,중,0,최상,0,최상,하,0,0
경기도 가평군 설악면 천안리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,중,0,최상,0,최상,하,0,0
경기도 가평군 설악면 이천리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,0,중,0,최상,0,최상,하,0,0
경기도 가평군 청평면 청평리,하,하,중,중,중,상,상,0,0,0,0,0,하,0,0,0,0,최상,중,0,최상,0,최상,0,최상,하,중,0
경기도 가평군 청평면 상천리,하,0,0,하,중,하,상,0,0,0,0,0,0,0,0,하,0,중,0,0,상,0,최상,0,최상,하,0,0
경기도 가평군 청평면 하천리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,0,중,0,최상,0,최상,하,0,0
경기도 가평군 청평면 대성리,0,0,0,0,하,0,0,0,0,0,0,0,0,0,0,0,0,상,0,0,상,0,최상,0,최상,하,0,0
경기도 가평군 청평면 호명리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,하,0,최상,0,최상,하,0,0
경기도 가평군 청평면 고성리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,0,하,0,최상,0,최상,하,0,0
경기도 가평군 청평면 삼회리,0,0,0,0,0,0,상,0,0,0,0,0,0,0,0,0,0,상,0,0,중,0,최상,0,최상,하,0,0
경기도 가평군 상면 연하리,하,0,0,하,중,0,상,0,0,0,0,0,0,0,0,하,0,0,0,0,중,0,최상,0,최상,하,중,0
경기도 가평군 상면 항사리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,최상,0,최상,하,0,0
경기도 가평군 상면 행현리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,상,0,0,중,0,최상,0,최상,하,0,0
경기도 가평군 상면 임초리,0,0,0,0,하,하,상,0,0,0,0,0,0,0,0,0,0,중,0,0,중,0,최상,0,최상,하,0,0
경기도 가평군 상면 덕현리,0,0,0,하,0,0,0,0,0,0,0,0,0,중,0,0,0,중,0,0,하,0,최상,0,최상,하,0,0
경기도 가평군 상면 태봉리,0,0,0,0,0,0,상,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,최상,0,최상,하,0,0
경기도 가평군 상면 상동리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,0,하,0,최상,0,최상,하,0,0
경기도 가평군 상면 율길리,0,0,0,0,하,0,상,0,0,0,0,0,0,0,0,0,0,하,0,0,중,0,최상,0,최상,하,0,0
경기도 가평군 상면 봉수리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,최상,0,최상,하,0,0
경기도 가평군 상면 원흥리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,최상,0,최상,하,0,0
경기도 가평군 조종면 현리,하,하,중,중,중,중,상,0,0,0,0,0,0,0,중,0,0,상,중,하,최상,0,최상,0,최상,하,중,0
경기도 가평군 조종면 신상리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,중,0,최상,0,최상,하,0,0
경기도 가평군 조종면 상판리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,하,0,최상,0,최상,하,0,0
경기도 가평군 조종면 신하리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,최상,0,최상,하,0,0
경기도 가평군 조종면 마일리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,최상,0,최상,하,0,0
경기도 가평군 조종면 대보리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,상,0,최상,0,최상,하,0,0
경기도 가평군 조종면 운악리,0,0,0,0,0,0,상,0,0,0,0,0,0,0,0,0,0,하,0,0,중,0,최상,0,최상,하,0,0
경기도 가평군 북면 목동리,0,0,0,0,0,하,상,0,0,0,0,0,0,0,0,하,0,중,0,0,중,0,최상,0,최상,하,중,0
경기도 가평군 북면 소법리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,최상,0,최상,하,0,0
경기도 가평군 북면 화악리,0,0,0,0,0,0,상,0,0,0,0,0,0,0,0,0,0,하,0,0,중,0,최상,0,최상,하,0,0
경기도 가평군 북면 도대리,0,0,0,0,0,0,상,0,0,0,0,0,0,0,0,0,0,하,0,0,중,0,최상,0,최상,하,0,0
경기도 가평군 북면 적목리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,최상,0,최상,하,0,0
경기도 가평군 북면 백둔리,0,0,0,0,0,0,상,0,0,0,0,0,0,0,0,0,0,하,0,0,하,0,최상,0,최상,하,0,0
경기도 가평군 북면 제령리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,하,0,최상,0,최상,하,0,0
경기도 가평군 북면 이곡리,0,0,0,0,하,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,중,0,최상,0,최상,하,0,0
경기도 양평군 양평읍 양근리,하,하,상,상,상,최상,상,0,0,0,0,0,하,중,0,상,중,최상,중,0,최상,0,하,0,최상,중,중,0
경기도 양평군 양평읍 오빈리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,상,중,중,0,중,상,0,하,0,최상,중,0,0
경기도 양평군 양평읍 신애리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,하,0,최상,중,0,0
경기도 양평군 양평읍 덕평리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,중,0,하,0,최상,중,0,0
경기도 양평군 양평읍 공흥리,0,0,0,상,하,중,0,중,0,중,중,0,중,0,0,상,0,상,0,하,최상,0,하,0,최상,중,0,0
경기도 양평군 양평읍 백안리,0,0,0,중,0,0,0,0,0,0,0,0,0,0,0,하,0,중,0,0,최상,0,하,0,최상,중,0,0
경기도 양평군 양평읍 도곡리,0,0,0,0,0,하,0,0,0,0,0,0,0,0,0,0,0,중,0,0,상,0,하,0,최상,중,0,0
경기도 양평군 양평읍 대흥리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,중,0,하,0,최상,중,0,0
경기도 양평군 양평읍 봉성리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,0,중,0,하,0,최상,중,0,0
경기도 양평군 양평읍 원덕리,0,0,0,0,하,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,하,0,최상,중,0,0
경기도 양평군 양평읍 회현리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,하,0,최상,중,0,0
경기도 양평군 양평읍 창대리,0,0,0,0,하,0,0,0,0,0,0,0,중,0,0,0,0,하,0,0,상,0,하,0,최상,중,0,0
경기도 양평군 강상면 병산리,0,0,0,중,0,하,0,0,0,0,0,0,0,0,0,상,0,상,0,0,최상,0,중,0,최상,중,0,0
경기도 양평군 강상면 송학리,0,0,0,하,0,하,0,0,0,0,0,0,0,0,0,0,0,0,중,0,상,0,중,0,최상,중,0,0
경기도 양평군 강상면 교평리,0,0,0,하,0,0,0,0,0,0,0,0,0,0,0,0,0,상,0,0,중,0,중,0,최상,중,중,0
경기도 양평군 강상면 신화리,0,0,0,0,하,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,중,0,최상,중,0,0
경기도 양평군 강상면 화양리,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,0,0,중,0,0,중,0,중,0,최상,중,0,0
경기도 양평군 강상면 세월리,0,0,0,0,하,0,상,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,중,0,최상,중,0,0
경기도 양평군 강상면 대석리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,중,0,최상,중,0,0
경기도 양평군 강하면 운심리,하,0,0,하,중,하,상,0,0,0,0,0,0,0,0,상,0,중,중,0,중,0,중,0,최상,중,중,0
경기도 양평군 강하면 왕창리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,0,중,0,중,0,최상,중,0,0
경기도 양평군 강하면 동오리,0,0,0,0,0,0,상,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,중,0,최상,중,0,0
경기도 양평군 강하면 항금리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,중,0,최상,중,0,0
경기도 양평군 강하면 성덕리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,상,0,중,0,최상,중,0,0
경기도 양평군 강하면 전수리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,상,0,0,상,0,중,0,최상,중,0,0
경기도 양평군 양서면 양수리,0,0,0,중,0,중,0,0,0,0,0,0,0,0,0,0,0,상,0,0,최상,0,하,0,최상,중,중,0
경기도 양평군 양서면 용담리,하,하,중,하,중,하,0,0,0,0,0,0,0,0,0,하,0,상,상,0,상,0,하,0,최상,중,0,0
경기도 양평군 양서면 부용리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,하,0,최상,중,0,0
경기도 양평군 양서면 목왕리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,0,중,0,하,0,최상,중,0,0
경기도 양평군 양서면 신원리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,0,0,중,0,하,0,최상,중,0,0
경기도 양평군 양서면 도곡리,0,0,0,0,하,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,하,0,하,0,최상,중,0,0
경기도 양평군 양서면 대심리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,중,0,하,0,최상,중,0,0
경기도 양평군 양서면 국수리,0,0,0,하,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,중,0,하,0,최상,중,0,0
경기도 양평군 양서면 복포리,0,0,0,0,0,0,상,0,0,0,0,0,0,0,0,0,0,하,0,0,중,0,하,0,최상,중,0,0
경기도 양평군 양서면 청계리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,하,0,최상,중,0,0
경기도 양평군 양서면 증동리,0,0,0,0,하,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,하,0,최상,중,0,0
경기도 양평군 옥천면 옥천리,하,0,0,중,중,하,상,0,0,0,0,0,0,0,0,0,0,상,중,0,상,0,상,0,최상,중,중,0
경기도 양평군 옥천면 용천리,0,0,0,하,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,0,상,0,상,0,최상,중,0,0
경기도 양평군 옥천면 신복리,0,0,0,0,0,하,0,0,0,0,0,0,0,중,0,0,0,중,0,0,상,0,상,0,최상,중,0,0
경기도 양평군 옥천면 아신리,0,0,0,하,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,0,상,0,상,0,최상,중,0,0
경기도 양평군 서종면 문호리,하,하,0,상,중,중,상,0,0,0,0,0,0,0,0,0,0,최상,중,0,상,0,중,0,최상,중,중,0
경기도 양평군 서종면 도장리,0,0,0,하,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,0,중,0,중,0,최상,중,0,0
경기도 양평군 서종면 수능리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,중,0,중,0,최상,중,0,0
경기도 양평군 서종면 서후리,0,0,0,0,0,0,상,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,중,0,최상,중,0,0
경기도 양평군 서종면 정배리,0,0,0,0,하,0,상,0,0,0,0,0,0,0,0,0,0,하,0,0,중,0,중,0,최상,중,0,0
경기도 양평군 서종면 명달리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,중,0,최상,중,0,0
경기도 양평군 서종면 노문리,0,0,0,0,0,0,상,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,중,0,최상,중,0,0
경기도 양평군 서종면 수입리,0,0,0,0,하,0,0,0,0,0,0,0,0,0,0,0,0,중,0,0,중,0,중,0,최상,중,0,0
경기도 양평군 단월면 보룡리,0,0,0,0,하,0,상,0,0,0,0,0,0,0,0,0,0,하,중,0,중,0,중,0,최상,중,중,0
경기도 양평군 단월면 삼가리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,중,0,최상,중,0,0
경기도 양평군 단월면 봉상리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,중,0,최상,중,0,0
